Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track
Y Si Se Quiere Ir,Y Si Se Quiere Ir,"Luis Angel ""El Flaco""",11/19/2021,QZDQH2154311,"2,866",26.1,0.025749085836430197,0.017330887496591244,0.025046445515291057,39.0,0.02713595808910413,"1,510,804","2,407","864,180",5.431158282304058e-05,"37,522,385",0.0,"4,747",200,,,19.0,0.031134356722417354,"2,967","765,234",0.003888099277733657,,0.0
Camelot,Camelot,NLE Choppa,9/13/2019,USWB11901876,"2,854",26.1,0.1254621599500961,0.19904097454060105,0.05750708518837483,69.0,0.01834477036643982,"2,767,933","115,957","6,757,364",0.00019558244189057234,"55,208,010",0.017482517482517484,,,9.0,"9,038",3.0,0.022769677230247136,"75,730",,0.0036555639311553058,,1.0
Stuck In The Middle,Stuck in the Middle,Tai Verdes,5/29/2020,QZHN52001856,"2,861",26.1,0.03349804991134244,0.07807368337254464,0.020989808499594385,54.0,0.0014308235393725682,"429,911","4,300,313","895,618,190",0.02975887890930797,"1,036,956",0.02913752913752914,"3,496",150,5.0,"176,782",3.0,0.003208769375495657,"7,554",,0.002597093607538262,,1.0
Step Back!,Step Back!,1nonly,9/2/2022,USWB12203894,"2,860",26.1,0.038873510591367774,0.08172380676534703,0.06457237407367267,68.0,0.0030562235993804015,"632,581","58,547","24,932,289",0.0009417954340890737,"72,266",0.009324009324009324,3,,3.0,"91,280",,0.002451596789533741,"2,028","7,521,020",0.003868376313002349,,1.0
ýýýýýý,ýýýýýý,YOASOBI,1/6/2021,JPP302000760,"2,855",26.1,0.07271015561047393,0.08229461492468551,0.025833292029329512,61.0,0.028238486754894713,"3,166,818","73,300","18,691,633",0.0011818671490814623,"78,255,590",0.04312354312354312,938,,4.0,"20,773",7.0,0.0009754984613565801,827,,0.0025318690579677816,,0.0
UK Rap,Split Decision,Dave,6/4/2023,GBUM72305710,"2,882",26.0,0.02516458229578462,0.07282800720200681,0.059876773044802926,67.0,0.0006936748456164874,"134,265",,68,3.867388675331864e-09,"15,202",0.03613053613053613,"1,310",39,10.0,"367,040",6.0,0.00011429711135771102,634,,0.0008503395866854601,,1.0
Yugur,Yugur - Single,Dildora Niyozova,2/21/2024,GBLPF6787759,"2,886",26.0,3.722555279314689e-06,8.468963788404634e-06,7.242415497582934e-08,,0.004048491532273101,"231,545",,,0.0011401388999390325,,0.031468531468531465,,,,,,0.008701528632515814,,,0.00017055928531655714,,0.0
Mi Cama,Mi Cama,KAROL G,5/11/2018,USUM71806196,"2,881",26.0,0.05240418342350529,0.03562893065781829,0.028103373801880056,57.0,0.07104251251646594,"6,061,105","136,001","8,220,385",0.00042466095450835944,"208,104,840",0.03496503496503496,"5,993",219,23.0,"96,307",19.0,0.01193278021592705,"13,197",,0.005874700018711111,,0.0
Always This Same Old Song,Better Lucky Than Beautiful,Bingo Club,2/24/2023,FR9W12223053,"2,879",26.0,1.9415538505684034e-05,4.4038611699704094e-05,2.0050055535413807e-06,15.0,0.018091079317524954,,,,0.0011401388999390325,,0.031468531468531465,7,,,,,0.008701528632515814,,,1.8198814054263456e-07,,0.0
True Love,True Love,Kanye West,5/27/2022,USQX92202485,"2,884",26.0,0.06291359180605127,0.14256992399951895,0.06472087789755179,70.0,0.00021221379992279122,"61,192",162,"39,781",5.990979514583659e-07,"197,936",0.01515151515151515,"2,567",300,10.0,"99,320",13.0,0.004873314321297078,"3,069",,0.0032148659997207757,,0.0
La Triple T,La Triple T,TINI,5/5/2022,USHR12243202,"2,877",26.0,0.061951577997313975,0.04736522067578943,0.04839811625077852,58.0,0.013472608597665362,"1,029,281","439,688","63,221,453",0.003589309302030398,"38,389,154",0.03263403263403263,"17,457",424,21.0,"249,287",16.0,0.0002622135119738717,211,,0.0010319319030224143,,0.0
Car's Outside,YOU,James Arthur,10/18/2019,DEE861903416,"2,876",26.0,0.13510874224055125,0.10856703438907436,0.1114786899566638,76.0,0.006088799721063666,"1,089,785","3,170,207","482,763,087",0.01696774753248627,"78,753,926",0.03613053613053613,"6,663",,34.0,"211,486",1.0,0.001036381582638953,"2,721",,0.012273175555014464,,0.0
Northern Attitude (with Hozier),Northern Attitude (with Hozier),Noah Kahan,11/10/2023,USUM72315552,"2,874",26.0,0.06289421807563914,0.028523470039346806,0.029263128478091423,,0.0002630495790154401,"37,332",,,0.0011401388999390325,,0.01282051282051282,,,12.0,"95,510",30.0,0.003413230351550368,"1,999","285,222",0.0009096950187234404,,1.0
Paradise,Mylo Xyloto,Coldplay,10/19/2011,GBAYE1101143,"2,873",26.0,0.3017547247616725,0.3481862020254374,0.32685037912501347,77.0,0.019941981374911766,"2,163,945","755,099","119,567,231",0.004359357576594288,"1,022,465",0.1258741258741259,"44,631",109,94.0,"850,177",32.0,0.33235688767973715,"445,013",,0.03970400684471955,,0.0
Devil Doesnï¿½ï¿½ï¿½t B,(Un)Commentary,Alec Benjamin,4/15/2022,USAT22200712,"2,888",26.0,0.047510972562763834,0.07032796909166976,0.013858514526530155,66.0,0.00427079462126031,"939,096","624,819","85,472,081",0.002942321300815003,"1,916,679,817",0.01282051282051282,"18,320",111,2.0,"3,773",7.0,0.029864638578999677,"11,796",,0.004027470345464721,,0.0
Vamos Aclarando Muchas Cosas - En Vivo,Vamos Aclarando Muchas Cosas (En Vivo),Codiciado,9/2/2022,QZQMB2102927,"2,887",26.0,0.03389831195709216,0.027017688277768463,0.01182164996839467,65.0,0.013903030467237572,"537,097","235,860","10,955,274",0.0007775813988944004,"34,156,826",0.002331002331002331,536,,,,1.0,0.017469818261887926,"5,096",,0.0022149139626952154,,1.0
Peru,#NAME?,Fireboy DML,1/1/2020,USUYG1403104,"2,880",26.0,0.07394376530532557,0.1397768597421031,0.055717796886327775,62.0,0.01691663595633946,"1,891,292","94,341","17,340,575",0.0012517303721448429,"3,517,765,335",0.07109557109557109,"158,998","1,457",23.0,"600,381",49.0,0.01338661053053856,"8,768",,0.020631722511107668,,1.0
Haja Colï¿½ï¿½rio (feat. Hugo & Guilherme) - Ao ,Haja Colï¿½ï¿½rio (feat. Hugo & Guilherme) [Ao V,Guilherme & Benuto,6/23/2022,BCVV82000055,"2,871",26.0,0.06790521401414891,0.030036026971955874,0.057965991316885096,60.0,0.018149442624609498,"565,573","51,900","5,612,563",0.00039310125356286095,"3,084,523,872",0.027972027972027972,"8,531",,42.0,"605,462",7.0,1.4757888224657825e-07,,,0.0006220172655606708,,0.0
Just Pretend,THE DEATH OF PEACE OF MIND,Bad Omens,2/25/2022,USYFZ2264208,"2,872",26.0,0.048963331545658954,0.0922591977181224,0.03387079133562999,71.0,0.0016161807833550118,"281,014","161,246","24,563,445",0.00099145693222494,"12,295,099",0.019813519813519816,"99,987",102,3.0,"29,711",13.0,0.01602689238690908,"11,141","1,923,886",0.0037894799043736035,,0.0
older,older,Isabel LaRosa,9/15/2023,USRC12302056,"2,870",26.0,0.04085801373294459,0.03393344410737968,0.06424461665443074,,0.0008175447389326297,"254,331",1,"496,198",1.4670690260777005e-05,,0.0034965034965034965,290,,13.0,"244,120",,0.000758886823996901,934,"1,701,988",0.0036863699736456603,,0.0
Happy Dance,Happy Dance,Elmo,2/3/2023,USRH12206010,"2,889",26.0,0.0560204277278658,0.05472898468980726,0.05054245444310051,,0.019789408607505266,"550,826",,,0.0011401388999390325,,0.031468531468531465,,,,,,6.191549022253319e-05,791,,0.003888099277733657,,0.0
Glorious (feat. Skylar Grey),Glorious (feat. Skylar Grey),Macklemore,6/15/2017,QZ8TY1700001,"2,878",26.0,0.21007524445737089,0.18873255181735493,0.06646874720654794,72.0,0.021152368299357523,"3,361,539","277,847","116,647,161",0.0034883210090525816,"142,496,161",0.06643356643356643,"1,116",26,18.0,"41,140",13.0,0.059416834216923065,"92,609","26,708,285",0.016315132156466378,,1.0
Alone,Black Panther: Wakanda Forever - Music From and Inspired By,Burna Boy,11/4/2022,USHR12244832,"2,875",26.0,0.0326483172266053,0.07503840675078043,0.020490001782510925,63.0,0.0023202930210232207,"402,994","41,400","17,092,754",0.0005571629213613531,644,0.027972027972027972,"5,116",1,11.0,"109,328",14.0,0.0021162046490325447,"2,488","4,553,795",0.010024534640173185,,0.0
Delicate,reputation,Taylor Swift,11/10/2017,USCJY1750007,"2,885",26.0,0.23070820054677002,0.09968817275331095,0.1285805868508694,75.0,0.03635191085463656,"4,837,607","33,676","20,092,439",0.0005596883218787742,"78,802,662",0.09324009324009323,"139,497",30,17.0,"234,356",55.0,0.11480833280463996,"64,405",,0.017873696790887555,,0.0
Labios Mordidos (with KAROL G),Labios Mordidos (with KAROL G),Kali Uchis,11/24/2023,USUM72315069,"2,883",26.0,0.021383307899426336,0.015108631398513865,0.05796819072411778,,0.0029557199199784475,"514,286",321,"234,356",0.0011401388999390325,"381,759,122",0.022144522144522148,"6,121",126,36.0,"7,295,757",9.0,0.004593444635827761,"1,095","483,249",0.0008956955810121982,,0.0
"No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]","No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",BANDIDO,6/16/2021,UYB282113006,"2,892",25.9,0.047432481020248385,0.07988434783050555,0.027773878202918705,59.0,0.025076057313925936,"2,277,370",,,0.0011401388999390325,"31,484,427",0.01282051282051282,324,,4.0,"21,147",4.0,1.362781659856597e-05,,,0.0016981449885138638,,0.0
Ni**as In Paris,Watch the Throne (Deluxe),JAY-Z,1/1/2011,USUM71111621,"2,899",25.9,0.3354192946746706,0.5022417347147906,0.21558532136654027,76.0,0.027220096945932085,"3,150,622","37,473","21,427,059",0.0008537290385162127,"16,347,538",0.18414918414918416,"49,872",3,47.0,"70,698",51.0,0.07262960297329525,"446,924",,0.04635902651304234,,1.0
Be My Lover (feat. La Bouche) - 2023 Mix,Be My Lover (feat. La Bouche) [2023 Mix],Hypaton,4/21/2023,DEE862300656,"2,893",25.9,0.03194636704354086,0.06468763920859227,0.1851065458235843,74.0,0.009083557963613114,,"1,937","301,660",6.883078892717884e-05,,0.03496503496503496,"27,969",,59.0,"1,248,462",30.0,0.0006065006963082537,205,"1,317,255",0.004262649069784454,,0.0
Butterfly x Boom - Remix,Butterfly x Boom (Remix),LEA,1/13/2022,HKK972201900,"2,897",25.9,0.0560204277278658,0.0006453350406764331,0.00010091734226237272,,0.009083557963613114,,"3,700,884","12,129,705",0.0008657417265638236,,0.031468531468531465,,,,,,0.008701528632515814,,,0.00038701142997445316,,0.0
On The Radar Freestyle,On The Radar Freestyle,Drake,7/26/2023,USLD91749183,"2,894",25.9,0.020122551438669062,0.05894906934556929,0.051412516311206184,62.0,0.0010783999580749222,"566,251","4,799","2,344,363",9.325954395140716e-05,"465,664",0.024475524475524476,884,1,1.0,"12,802",18.0,0.0012545407485555233,"1,081",,0.0011871086407596052,,1.0
Forever (feat. Fridayy),It's Only Me,Lil Baby,10/14/2022,USUG12207233,"2,906",25.9,0.023757489799965555,0.07323112987833487,0.027697821404801194,61.0,0.0017412002374690696,"327,967",63,"1,372",6.741776001210448e-08,,0.019813519813519816,"3,843",932,3.0,"908,794",,0.06626861016421362,"15,344",,0.005444862229563462,,1.0
Bang Bang,Todo Exitos 2014 (Los Nï¿½ï¿½mero 1 Del A,Jessie J,1/1/2014,USUM71409737,"2,895",25.9,0.31208806197848726,0.20352613776294015,0.2481069536135066,72.0,0.019724502042508734,"3,114,933","22,465","36,410,479",0.0010425567345045293,"2,330",0.18997668997668998,"30,904",140,107.0,"1,187,886",53.0,0.3558972983554593,"621,488",,0.02852255539630279,,0.0
Reminder,Starboy,The Weeknd,11/25/2016,USUG11600998,"2,890",25.9,0.23729359936593086,0.2123118407970311,0.103208873020189,77.0,0.03251940491188785,"3,439,489","515,202","51,866,413",0.0019081073340340067,"14,016,821",0.0641025641025641,"5,219",68,37.0,"270,027",3.0,0.04916359118482121,"35,326","7,071,878",0.017604031313934992,,1.0
"""Slut!"" (Taylor's Version) (From The Vault)",1989 (Taylor's Version),Taylor Swift,10/26/2023,USUG12306687,"2,908",25.9,0.06211212364575781,0.025630472009227783,0.0820389799533484,,0.0006547545178278789,"218,021","57,311","24,038,841",0.0006379495494376437,"1,023,354,836",0.01515151515151515,"6,497",5,19.0,"512,287",33.0,0.0018101007675372011,"1,180",,0.0016509645630781858,,0.0
icantbelieveiletyougetaway,icantbelieveiletyougetaway,aldn,5/31/2024,QZMEQ2463576,"2,896",25.9,0.0007385016679358774,0.000879078441236401,0.017303697272551682,63.0,1.511901577237371e-05,"13,414","15,900",,0.0011401388999390325,,0.031468531468531465,,,,,,2.383125654055856e-06,26,"366,782",0.00021267589074163635,,0.0
Harmless Python,INKUBATOR,Hot Lemon,2/25/2023,USCGJ2325873,"2,905",25.9,0.0560204277278658,0.05472898468980726,0.05054245444310051,,0.01884300958403087,"3,929,196",,,0.0011401388999390325,"10,540,020",0.031468531468531465,1,,,,,0.008701528632515814,,,0.003888099277733657,,0.0
Funk Estranho,Funk Estranho - Single,prod.67,5/31/2024,QZNWR2410858,"2,902",25.9,5.881160869189601e-07,0.05472898468980726,0.05054245444310051,15.0,0.009083557963613114,,,,0.0011401388999390325,,0.0,,,,,,0.008701528632515814,,,0.0026798026677113756,,0.0
Yo No Soy Celoso,Un Verano Sin Ti,Bad Bunny,5/6/2022,QM6MZ2214880,"2,901",25.9,0.0866055788338388,0.08363948637428416,0.025867491477668623,68.0,0.00800606643058144,"909,372","9,631","12,486,570",0.0005288579109658056,"20,198,310",0.008158508158508158,"1,209",,1.0,"4,012",1.0,0.007662629668434095,"2,417","3,831,965",0.001532371991293578,,1.0
Head Shoulders Knees & Toes (feat. Norma Jean Martine),Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,5/8/2020,FRY682000003,"2,909",25.9,0.10219796968504433,0.1546788484241799,0.06508257175109634,65.0,0.00806161403662824,"803,725","52,346","9,680,657",0.0003779351902584234,"46,616,431",0.11188811188811189,"213,903",,80.0,"3,693,604",15.0,0.0032303848990958193,"5,923",,0.017805542232254338,,0.0
JEALOUSY (feat. Cardi B),JEALOUSY (feat. Cardi B),Offset,7/28/2023,USUM72311135,"2,907",25.9,0.01356021573900254,0.034363667467830636,0.07194529027492678,56.0,0.00190674661084288,"674,922","8,543","7,585,680",0.00026934905207198767,"267,510,966",0.019813519813519816,"35,668",359,11.0,"189,549",35.0,0.012676612627463666,"2,371",,0.0023638712557293618,,1.0
Clash (feat. Stormzy),Clash (feat. Stormzy),Dave,7/8/2021,GBUM72103840,"2,898",25.9,0.05549919431377677,0.18569558140283302,0.03540481879756593,61.0,0.005138808044407039,"827,499","29,127","12,773,383",0.0005201283743617453,"13,321,285",0.07808857808857808,"6,889",6,10.0,"95,781",21.0,0.00016975329253969258,109,,0.00452963932107104,,1.0
Salt,Salt (The Remixes),Ava Max,12/12/2019,USAT21906991,"2,891",25.9,0.09081029704634351,0.09498620405798869,0.03059048408430975,62.0,0.01641827267881365,"1,873,271","416,848","90,667,312",0.007874485716105297,"16,367,818",0.055944055944055944,"178,796",,41.0,"423,672",6.0,0.025046477082293295,"20,389","6,142,628",0.018455430981539116,,0.0
Fire On Fire,Fire On Fire,Sam Smith,12/21/2018,GBUM71807533,"2,900",25.9,0.16298926144239095,0.14469902149592387,0.08449543194743754,70.0,0.025018854105075743,"3,474,229","845,344","162,079,342",0.0058402378494072996,"462,620,095",0.025641025641025644,"3,131",,11.0,"104,452",9.0,0.026863123246552358,"45,186",,0.019547496315900328,,0.0
Problema,Problema,Carlos Agassi,9/27/2023,TCAHM2313718,"2,904",25.9,2.903770627089468e-05,5.250757548810873e-05,9.746766540694507e-06,,0.009083557963613114,,"1,100,739","21,961,859",0.0013937864225903023,,0.031468531468531465,,,,,,0.008701528632515814,,,1.7243376316414627e-06,,1.0
Shoong! (feat. LISA of BLACKPINK),Down to Earth,TAEYANG,4/25/2023,KSA002300722,"2,903",25.9,0.0366680395300121,0.02410267094179959,0.021213427607576333,61.0,0.009048629792628736,"22,687","15,086","27,140,570",0.000773733064182786,"53,993,902",0.018648018648018648,"3,500",18,3.0,"19,908",11.0,0.0006555187487522283,375,,0.0028595068570902,,0.0
"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",Leave Em Alone (with Lil Baby & City Girls feat. PnB Rock),Quality Control,5/29/2019,USUG11900730,"2,931",25.8,0.0560204277278658,0.08381225323556762,0.028822343635515637,58.0,0.008427914564010723,"1,400,248","494,841","93,154,485",0.0025423607103528287,"14,347,458",0.022144522144522148,15,,4.0,205,9.0,0.05087725051928141,"23,860","51,398,155",0.010385003099849495,,1.0
Boyz In Paris (with VINAI),Boyz In Paris (with VINAI),Marnik,7/28/2023,FR9W12333643,"2,919",25.8,0.031930183107171245,0.04871856108917649,0.23927025375704783,73.0,0.00034444141193497134,"62,157","1,046","438,190",4.742185133578983e-05,"3,380,195",0.03846153846153846,"17,195",,72.0,"1,464,103",16.0,0.008701528632515814,,,0.004849187747346338,,1.0
3 Nights,"Don't Forget About Me, Demos",Dominic Fike,10/16/2018,USQX91802455,"2,929",25.8,0.23054255851507893,0.28927439612053707,0.1637310367689697,73.0,0.0072572325162545605,"1,182,389","87,128","32,067,807",0.0009399394476808442,"5,644,556",0.18997668997668998,"5,728",178,65.0,"915,322",27.0,0.012625252443499593,"37,571",,0.023010880770642613,,0.0
Ngozi,Trench to Triumph,Crayon,7/21/2023,US23A1567556,"2,928",25.8,0.011346579486907154,0.0192618112403475,0.029658613917628647,65.0,0.0021716738139968043,"206,819","549,399","23,105,995",0.0011607617457626692,"65,962,506",0.04312354312354312,"3,397",9,2.0,"51,430",22.0,1.5005902735099991e-05,146,,0.005874836509816518,,0.0
i am not who i was,i am not who i was - Single,Chance Peï¿½,9/21/2023,QZTPX2322912,"2,910",25.8,0.04396023383335857,0.041194733659557815,0.08206552531204586,,0.0002219958491981693,,"6,448","2,220,665",9.408654343019212e-05,"29,364,635",0.005827505827505828,"1,022",217,3.0,"1,026,164",,0.006693422440168842,668,,0.0010119268566732653,,0.0
Single Again,Single Again,Harmonize,2/19/2023,HKC371724447,"2,915",25.8,0.0560204277278658,3.387585515361853e-06,1.1435392890920421e-08,,0.0019445834818679446,"229,907","1,904,084","16,348,061",0.0009883154206759455,,0.031468531468531465,,,,,,0.008701528632515814,,,0.003888099277733657,,0.0
July,July,Noah Cyrus,7/31/2019,USQX91901092,"2,927",25.8,0.22839575752216548,0.1957414662486386,0.13249429289082246,80.0,0.0075323365549651335,"1,540,598","177,051","97,555,124",0.0014947512968575371,"4,872,508",0.07342657342657342,"20,650",257,42.0,"258,576",17.0,0.08199573226332377,"66,285",,0.00499440063438882,,0.0
Perro Fiel (feat. Nicky Jam),El Dorado,Shakira,5/26/2017,USSD11700143,"2,911",25.8,0.10124602929120487,0.061386437123872144,0.05910598563418095,62.0,0.06618578214944278,"3,910,533","389,080","26,721,389",0.001782062907264869,"162,147,951",0.055944055944055944,"14,262",59,24.0,"279,219",29.0,0.05726842320978247,"30,684",,0.015219422509590798,,0.0
Andamos Mejor,Andamos Mejor,Los Gemelos De Sinaloa,1/24/2022,USDXS2200425,"2,930",25.8,0.04883635429286411,0.037903694331383776,0.028118777276104127,63.0,0.016290119746436377,"1,262,410","246,700","11,562,330",0.0008598020864195265,186,0.005827505827505828,20,,,,6.0,0.04910842606199033,"11,600",,0.0020156687967256256,,0.0
Drag Me Down,Drag Me Down,One Direction,7/31/2015,GBHMU1500070,"2,921",25.8,0.262838083633036,0.18663563638334593,0.23665081691988205,76.0,0.0688829146658863,"10,115,690","139,963","23,957,571",0.0007541137714198333,"548,604,090",0.10139860139860139,"17,232",89,45.0,"582,485",22.0,0.008701528632515814,,,0.019227661258303677,,0.0
Tu Turrito,Tu Turrito,Rei,5/4/2022,UYB282208022,"2,918",25.8,0.043867608586010826,0.04534113833036072,0.02390060771222794,57.0,0.017870271196699688,"1,352,658","154,200","30,899,907",0.0015657208460487274,"757,784",0.008158508158508158,"2,741",,8.0,"55,693",2.0,0.008701528632515814,,,0.0008518409888449368,,0.0
greedy,greedy (Official Video),Tate McRae,9/14/2023,USRV82300987,"2,913",25.8,0.2933808653893206,0.05472898468980726,0.05054245444310051,,0.009083557963613114,,,,0.0011401388999390325,,0.031468531468531465,,,,,,0.008701528632515814,,,0.003888099277733657,,1.0
ýýýý ýýýýýýýýýý,ýýýý ýýýýýýýýýý,ANNA ASTI,6/3/2022,RUA1D2242027,"2,922",25.8,0.004923600206327285,0.012927026326620832,0.0018924202987326386,51.0,0.023027374497529708,"962,835","31,931","3,332,788",0.00032117716253044095,"27,887,420",0.022144522144522148,"1,266",,,,,0.008701528632515814,,,0.005373158902189664,,0.0
Meet Me At Our Spot,THE ANXIETY,THE ANXIETY,3/13/2020,QMJMT2002693,"2,923",25.8,0.14240810978506588,0.23181755819448466,0.11941668609762274,69.0,1.7101462897706963e-05,"4,102","182,019","153,184,031",0.005126709509488765,,0.06526806526806526,"2,436","1,626",22.0,"24,028",18.0,0.02885456703153457,"43,579","5,318,764",0.01479212345500372,,1.0
